127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=Windows%2Fsystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=Windows%5Csystem.ini HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=%2Fetc%2Fpasswd HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=etc%2Fpasswd HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=WEB-INF%2Fweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=WEB-INF%5Cweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:40 +1300] "GET /bodgeit/product.jsp?prodid=%2FWEB-INF%2Fweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:45 +1300] "GET /bodgeit/product.jsp?prodid=%5CWEB-INF%5Cweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:45 +1300] "GET /bodgeit/product.jsp?prodid=..%2FWEB-INF%2Fweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:45 +1300] "GET /bodgeit/product.jsp?prodid=..%5CWEB-INF%5Cweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:45 +1300] "GET /bodgeit/product.jsp?prodid=%2F..%2FWEB-INF%2Fweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:45 +1300] "GET /bodgeit/product.jsp?prodid=%5C..%5CWEB-INF%5Cweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:45 +1300] "GET /bodgeit/product.jsp?prodid=..%2F..%2FWEB-INF%2Fweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:45 +1300] "GET /bodgeit/product.jsp?prodid=..%5C..%5CWEB-INF%5Cweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:45 +1300] "GET /bodgeit/product.jsp?prodid=%2F..%2F..%2FWEB-INF%2Fweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:45 +1300] "GET /bodgeit/product.jsp?prodid=%5C..%5C..%5CWEB-INF%5Cweb.xml HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:45 +1300] "GET /bodgeit/product.jsp?prodid=thishouldnotexistandhopefullyitwillnot HTTP/1.1" 200 2313
127.0.0.1 - - [20/Mar/2017:12:47:48 +1300] "POST /bodgeit/basket.jsp HTTP/1.1" 200 2761
127.0.0.1 - - [20/Mar/2017:12:47:48 +1300] "POST /bodgeit/basket.jsp HTTP/1.1" 200 2761
127.0.0.1 - - [20/Mar/2017:12:47:48 +1300] "POST /bodgeit/basket.jsp HTTP/1.1" 200 2761
